"2008-04-27-12:00" 0 260 2 1005.4 29 12
"2008-04-28-12:00" 0 350 3 1003.2 23 15.2
"2008-04-29-12:00" 5 230 3 1000.7 27 19.6
"2008-04-30-12:00" 5 160 2 1005.6 39 19.6
"2008-05-01-12:00" 3 340 2 1001.8 34 21.9
"2008-05-02-12:00" 0 60 4 1005.6 29 12.3
"2008-05-03-12:00" 0 10 2 1007.5 29 14.4
"2008-05-04-12:00" 3 350 3 1004.7 26 18.4
"2008-05-05-12:00" 4 210 2 998.3 27 20.6
"2008-05-06-12:00" 5 270 2 988.4 65 13.8
"2008-05-07-12:00" 4 340 3 992.7 44 8.9
"2008-05-08-12:00" 0 30 3 994.8 31 10.2
"2008-05-09-12:00" 0 70 2 996.2 37 13.1
"2008-05-10-12:00" 6 90 1 1001.2 32 16.1
"2008-05-11-12:00" 0 320 2 1002 33 19.4
"2008-05-12-12:00" 0 340 1 996.2 32 20.9
"2008-05-13-12:00" 4 230 2 986.6 35 23.3
"2008-05-14-12:00" 10 270 2 982.1 86 7.2
"2008-05-15-12:00" 5 270 5 980.5 53 7.3
"2008-05-16-12:00" 5 270 4 990.6 20 10.6
"2008-05-17-12:00" 4 60 1 990.6 94 9.9
"2008-05-18-12:00" 0 170 3 997.5 38 18.9
"2008-05-19-12:00" 5 210 5 993.2 49 25.4
"2008-05-20-12:00" 5 230 4 996.9 37 27.4
"2008-05-21-12:00" 5 10 3 997.2 96 17.3
"2008-05-22-12:00" 10 40 3 1002.3 94 10.8
"2008-05-23-12:00" 10 110 2 1004 83 8.9
"2008-05-24-12:00" 10 80 4 995.7 94 8
"2008-05-25-12:00" 10 80 4 992.2 95 6.8
"2008-05-26-12:00" 10 40 4 995.4 76 8.2
"2008-05-27-12:00" 0 10 2 995.6 32 15.4
"2008-05-28-12:00" 3 50 2 992.3 37 18.4
"2008-05-29-12:00" 5 350 4 997.5 27 20.2
"2008-05-30-12:00" 3 320 3 987.9 39 16.2
"2008-05-31-12:00" 8 30 2 989.6 74 10.3
