"2008-01-03-12:00" 0 0 0 1036.8 72 -16.4
"2008-01-04-12:00" 0 320 2 1028 84 -17
"2008-01-05-12:00" 3 0 0 1027.3 83 -18.7
"2008-01-06-12:00" 3 0 0 1025 83 -18.7
"2008-01-07-12:00" 0 0 0 1020.8 78 -17.4
"2008-01-08-12:00" 3 160 1 1016.9 78 -18.4
"2008-01-09-12:00" 3 0 0 1012.9 83 -20.2
"2008-01-10-12:00" 0 130 1 1011.4 78 -20
"2008-01-11-12:00" 10 130 2 1007.8 72 -13.7
"2008-01-12-12:00" 10 190 2 1001 84 -6.7
"2008-01-13-12:00" 10 230 2 999.2 90 -2.9
"2008-01-14-12:00" 9 270 4 995.6 77 1.3
"2008-01-15-12:00" 9 250 3 1001.4 86 0.8
"2008-01-16-12:00" 10 220 2 1006.3 93 -6.2
"2008-01-17-12:00" 3 270 3 1012 83 -5.7
"2008-01-18-12:00" 8 280 3 1016.2 79 -4.8
"2008-01-19-12:00" 8 180 2 1012.1 84 -4.7
"2008-01-20-12:00" 9 170 3 999.9 68 -7.4
"2008-01-21-12:00" 9 230 3 994 83 -1
"2008-01-22-12:00" 10 130 5 980.7 91 -5.6
"2008-01-23-12:00" 8 200 1 989.8 85 -1.6
"2008-01-24-12:00" 10 330 3 998.4 86 -7.5
"2008-01-25-12:00" 3 140 3 992.4 78 -11.4
"2008-01-26-12:00" 8 160 3 976 85 -1
"2008-01-27-12:00" 10 190 2 970 86 0.5
"2008-01-28-12:00" 10 40 3 980.4 94 -1.8
"2008-01-29-12:00" 9 340 2 995.9 85 -3.9
"2008-01-30-12:00" 6 190 2 999.3 84 -4.6
"2008-01-31-12:00" 10 190 2 995.5 86 -4.8
"2008-02-01-12:00" 10 220 2 996.6 81 -3.7
"2008-02-02-12:00" 9 170 5 999.4 77 -0.7
"2008-02-03-12:00" 10 210 2 992.3 92 0.1
"2008-02-04-12:00" 10 240 2 999.2 90 -1
"2008-02-05-12:00" 10 130 1 1008.9 87 -2.9
"2008-02-06-12:00" 10 230 1 1008.7 86 -5.1
"2008-02-07-12:00" 10 130 4 1014.9 85 -4.3
"2008-02-08-12:00" 10 160 3 1020.3 82 -4.2
"2008-02-09-12:00" 10 230 2 1021.9 82 -4.1
"2008-02-10-12:00" 8 340 3 1016.4 78 -0.1
"2008-02-11-12:00" 8 340 2 1016.4 75 -1.8
"2008-02-12-12:00" 10 300 2 1015 94 -0.1
"2008-02-13-12:00" 10 220 2 1004 87 -0.2
"2008-02-14-12:00" 10 250 2 985.1 63 -3
"2008-02-15-12:00" 3 280 1 987 74 -5.7
"2008-02-16-12:00" 9 340 6 994.4 72 -8.4
"2008-02-17-12:00" 8 250 2 999.2 67 -15.9
"2008-02-18-12:00" 9 180 2 983.4 76 -9.6
"2008-02-19-12:00" 8 180 2 983.1 73 -3.4
"2008-02-20-12:00" 6 330 2 984.9 76 -6.2
"2008-02-21-12:00" 3 280 2 992.6 65 -6.6
"2008-02-22-12:00" 10 190 2 983.6 87 -3.4
"2008-02-23-12:00" 10 200 6 960.5 86 3.2
"2008-02-24-12:00" 4 310 4 982.5 45 -3.4
"2008-02-25-12:00" 10 230 2 975.8 92 1.6
"2008-02-26-12:00" 6 280 4 975.6 79 1.3
"2008-02-27-12:00" 8 180 2 982.9 74 3
"2008-02-28-12:00" 10 210 3 976.5 90 3.5
"2008-02-29-12:00" 4 270 4 976.8 64 1.8
