"2005-01-31-12:00" 5 140 10 1005.3 63 -9.4
"2005-02-01-12:00" 5 140 10 1006.6 49 -8.9
"2005-02-02-12:00" 3 130 0 1014.5 57 -11.1
"2005-02-03-12:00" 2 120 0 1023.7 46 -8.6
"2005-02-04-12:00" 2 80 0 1023.9 34 -6.6
"2005-02-05-12:00" 1 300 0 1024 50 -9.3
"2005-02-06-12:00" 3 240 0 1019.8 44 -8.4
"2005-02-07-12:00" 1 290 3 1015.3 78 -6.9
"2005-02-08-12:00" 2 340 10 1016.4 88 -6.1
"2005-02-09-12:00" 1 320 10 1013.1 81 -4.6
"2005-02-10-12:00" 2 270 10 1013.3 73 -6.3
"2005-02-11-12:00" 3 220 0 1006.5 66 -8.3
"2005-02-12-12:00" 2 220 0 1001.5 58 -8.9
"2005-02-13-12:00" 3 140 0 1008.7 62 -9.6
"2005-02-14-12:00" 5 120 1 1009.5 60 -9.3
"2005-02-15-12:00" 5 140 10 1007.9 82 -7.8
"2005-02-16-12:00" 1 170 10 1009.5 96 0
"2005-02-17-12:00" 5 150 10 1006.2 41 -4.8
"2005-02-18-12:00" 3 120 10 1002.9 85 -8.3
"2005-02-19-12:00" 3 80 10 989.6 89 -4.9
"2005-02-20-12:00" 5 70 3 988.4 71 -7.3
"2005-02-21-12:00" 2 40 8 997.2 73 -9.5
"2005-02-22-12:00" 4 80 10 1011.7 78 -8.3
"2005-02-23-12:00" 2 80 0 1020.7 56 -11.5
"2005-02-24-12:00" 2 230 0 1013.4 54 -9.1
"2005-02-25-12:00" 2 230 3 999.7 73 -8.1
"2005-02-26-12:00" 3 280 0 989.8 57 -7
"2005-02-27-12:00" 1 110 10 988.5 71 -8.5
"2005-02-28-12:00" 5 80 10 973.8 89 -10.6
