"2007-04-24-12:00" 5 310 3 997.2 43 9.8
"2007-04-25-12:00" 5 320 3 1003.7 34 11
"2007-04-26-12:00" 8 290 3 1002.7 42 13.5
"2007-04-27-12:00" 8 270 4 994.9 50 17.2
"2007-04-28-12:00" 8 320 6 984.6 61 10
"2007-04-29-12:00" 4 350 3 991.5 43 3.1
"2007-04-30-12:00" 10 150 2 991.1 35 4.8
"2007-05-01-12:00" 4 80 2 989.8 37 6.9
"2007-05-02-12:00" 5 340 2 984.5 31 8.4
"2007-05-03-12:00" 5 300 2 987.5 41 6.9
"2007-05-04-12:00" 4 350 2 988 34 7.3
"2007-05-05-12:00" 6 350 3 990.6 68 6
"2007-05-06-12:00" 4 320 3 1001.7 32 8.8
"2007-05-07-12:00" 3 260 4 996.5 30 17.1
"2007-05-08-12:00" 10 220 1 986.9 90 9.6
"2007-05-09-12:00" 10 230 2 987.5 83 13.2
"2007-05-10-12:00" 3 310 2 977.8 39 15.7
"2007-05-11-12:00" 8 340 3 983.6 32 15.3
"2007-05-12-12:00" 10 100 4 979.1 96 9.6
"2007-05-13-12:00" 5 270 2 988.3 45 16.3
"2007-05-14-12:00" 8 330 5 994.4 44 14
"2007-05-15-12:00" 0 350 3 997.8 23 16.9
"2007-05-16-12:00" 0 180 3 989.8 40 23.9
"2007-05-17-12:00" 4 270 3 991.4 32 26.2
"2007-05-18-12:00" 4 290 2 995.3 32 27.3
"2007-05-19-12:00" 0 110 1 1000.2 45 25.6
"2007-05-20-12:00" 3 290 3 998.6 30 29.5
"2007-05-21-12:00" 3 290 2 1001.3 37 26.7
"2007-05-22-12:00" 4 250 4 995.6 42 27.9
"2007-05-23-12:00" 10 180 3 993.7 75 19.4
"2007-05-24-12:00" 5 350 3 988.2 66 23.2
"2007-05-25-12:00" 3 260 3 996.7 44 20.9
"2007-05-26-12:00" 4 250 3 996.5 37 26
"2007-05-27-12:00" 1 190 2 996.3 34 30.5
"2007-05-28-12:00" 3 200 3 997.8 42 30.8
"2007-05-29-12:00" 0 150 2 996.9 33 30.9
"2007-05-30-12:00" 0 180 3 995.1 39 32.1
"2007-05-31-12:00" 0 280 4 994.4 43 31.2
